OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Month,Year
REC-709387,10421,"Gerblé - Organic Muesli Fig Apricot Spelt Cookie, 132g (4.7oz",Gerbl Bio,132g,France,2024-06-16,23.14,June,2024
REC-407316,7196,Tartines croquantes,Aldi Simplement Bon et Bio,200 g,France,2025-01-31,5.85,January,2025
REC-858767,8973,Petits chocos,Bonne Maman,Subjective,France,2025-01-12,16.01,January,2025
REC-598404,12274,Barre granola goût chocolat et enrobage crème de cacao,Vitalia,Subjective,France,2024-05-21,11.86,May,2024
REC-989289,6898,Chocolat au lait du Pays Alpin,Kraft Foods Milka,200 g,France,2026-01-24,7.18,January,2026
REC-846558,9606,Tablette de chocolat noir 100g,U U Bio,100 g,France,2024-02-12,10.22,February,2024
REC-291860,12564,Tartines craquantes Multicéréales,JARDIN BIO ETIC Jardin bio,150 g,France,2024-11-27,4.98,November,2024
REC-647168,6886,Chilli Heatwave Tortilla Chips,Doritos,180 g,France,2024-10-21,24.41,October,2024
REC-804584,11991,Dunkle Schweizer Schokolade mit Chili-Extrakt,Lindt Excellence,100 g,Australia,2025-09-07,16.62,September,2025
REC-280797,7748,Sasanki,LidlRolandSondeyTrium,210g,Bulgaria,2024-04-04,18.05,April,2024
REC-218429,11026,Black Pepper Savoury Crackers,Aldi Specially Selected,185g,United Kingdom,2024-06-07,7.58,June,2024
REC-820572,14990,Lightly sea salted,Sainsburys,150g,United Kingdom,2024-08-25,17.96,August,2024
REC-479422,11567,Honey Roast Crunch,Graze,100g,United Kingdom,2025-11-24,8.65,November,2025
REC-966925,9174,Salt & Vinegar flavoured rice cakes,Tesco,130 g,Ireland,2025-03-03,12.08,March,2025
REC-318299,12291,Barbecue Lentil Chips,Proper Chips,70 g,United Kingdom,2025-06-01,21.31,June,2025
REC-934772,8086,Lays,Lays,250 g,France,2024-09-08,7.39,September,2024
REC-505061,12134,Milk Hazelnut,Lindt,150 g,France,2024-02-19,16.52,February,2024
REC-201449,13246,Sablés bio chocolat noir intense,Cral Bio,132g,Belgium,2025-02-17,17.84,February,2025
REC-752813,11929,Petits Muffins Chocolat,Notknown,235 g,France,2025-01-06,15.91,January,2025
REC-664382,13394,Biscuits Farine de Blé et Graines de Sésame,Bjorg,184 g,France,2025-06-16,13.02,June,2025
REC-947013,12219,madeleines longues aux œufs frais,Le Ster,Subjective,Canada,2024-02-18,11.17,February,2024
REC-909742,10084,La Gâche Tranchée,La Fourne dore,Subjective,France,2024-07-17,3.19,July,2024
REC-507539,12871,Cioccolato Nocciole intere,RITTER SPORT,100 g,Austria,2025-10-26,17.07,October,2025
REC-122982,8212,Crunchy Canadian Maple Syrup,Nature Valley,210 gram,France,2025-04-09,3.2,April,2025
REC-323880,14871,raw fruit & nut bar,Nkd,35 g,Belgium,2024-09-30,6.69,September,2024
REC-406158,6244,Rosemary & sea salt Flatbreads,Nairns,150 g,France,2025-03-04,4.66,March,2025
REC-224476,8349,Dolca chocolate negro,DolcaNestl,Subjective,Algeria,2024-02-06,15.41,February,2024
REC-720973,10030,Sea Salted popcorn,Notknown,10g,United Kingdom,2024-02-28,22.88,February,2024
REC-336820,9595,Lightly salted tortilla chips,Aldi,200 g,United Kingdom,2025-10-11,19.85,October,2025
REC-138780,9275,Biscuits caramel épeautre,Gerbl,132g,France,2024-04-14,16.56,April,2024
REC-187419,7747,Donut milky,Notknown,Subjective,Mexico,2024-04-15,2.35,April,2024
REC-647081,13501,Chips saveur beurre salé,Brets,125 g,France,2024-04-02,13.18,April,2024
REC-536166,7911,Almond Butter + Puffed Quinoa Dark Chocolate,Hu,60 g,United Kingdom,2025-07-12,20.55,July,2025
REC-676722,5228,Rice and Corn Cakes,Snack a Jacks,117g,United Kingdom,2024-08-21,22.84,August,2024
REC-312311,11108,Caramelised Onion & Balsamic Vinegar Pea & Bean Sticks,Off The Eaten Path,Subjective,United Kingdom,2025-07-17,22.74,July,2025
REC-939425,9066,Sticky Toffee Oat Boosts,Notknown,Subjective,United Kingdom,2025-12-13,11.4,December,2025
REC-180800,13602,Soft Bakes Blueberry,BelvitaMondelez,250g,United Kingdom,2024-04-17,10.74,April,2024
REC-790409,14117,MADELEINES CHOCOLAT LAIT,Bonne Maman,300 g,France,2025-10-01,10.62,October,2025
REC-258740,10660,"Bonne Maman - Le petit Quatre-Quarts pur beurre, 300g (10 sachets fraîcheur",Bonne Maman,300 g,France,2024-08-23,10.42,August,2024
REC-586138,10754,Monster Munch - Produit soufflé à base de pomme de terre goût salé,Notknown,135 g ℮,France,2025-09-23,1.17,September,2025
REC-948010,6414,Chips Paysanne,Brets,250 g,France,2025-04-01,13.8,April,2025
REC-656624,14296,La madeleine coque chocolat noir,Maison Colibri,240 g,France,2025-08-21,15.95,August,2025
REC-627465,9319,Bio Vollmilch-Schokolade,Fairglobe,100 g,France,2024-06-17,12.02,June,2024
REC-862824,6149,Tunnocks Teacakes 6pk al anhar,Tunnocks,144g,Australia,2025-01-17,1.13,January,2025
REC-621553,11127,Gaufres de Liège perles de sucre,Lotus,45 g e,Belgium,2024-09-07,1.33,September,2024
REC-640030,5943,Pufuleti,Gusto,45g,Germany,2024-11-17,20.31,November,2024
REC-363709,11230,La Buena María Original,FontanedaMondelez,Subjective,France,2024-05-13,24.82,May,2024
REC-693182,6983,Barritas de trigo y arroz integral con chocolate con leche,Hacendado,100g,Spain,2024-08-16,11.19,August,2024
REC-668123,7387,Protein Bar,Notknown,45g,Germany,2024-07-25,23.71,July,2024
REC-814899,5229,LOTUS BISCOFF Speculoos Original Pocket - 186g (12x2p,Lotus,186 g,France,2025-12-18,24.84,December,2025
REC-847049,7866,Petites madeleines aux œufs saint Michel,St Michel,400 g,France,2024-04-21,24.09,April,2024
REC-863361,9411,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate",Waitrose,100g,United Kingdom,2025-04-02,4.56,April,2025
REC-990571,11012,Biscotti Pan di Stelle,Barilla Mulino Bianco,350,France,2024-05-22,20.33,May,2024
REC-246458,6775,Root Vegetables,Tesco,125g,United Kingdom,2024-06-13,22.54,June,2024
REC-867763,5945,Cheese Twists,MS Food,125g,United Kingdom,2024-03-15,8.22,March,2024
REC-727112,13324,Quadro l'original,Cmoi,187g,France,2025-03-15,15.49,March,2025
REC-579136,13571,Takis Fuego,Barcel Takis,100g,Bosnia And Herzegovina,2024-02-28,10.44,February,2024
REC-822917,6265,original made with sea salt,triscuit,8.5oz,France,2024-04-14,1.34,April,2024
REC-475261,7445,Roasted Cashew-Peanut-Mix Honey & Salt,Alesto Lidl,200g,Germany,2024-02-27,22.85,February,2024
REC-923721,6741,Scottish Rough Oatcakes,Rivercote,250 g,France,2025-05-31,13.55,May,2025
REC-760379,10111,Menier Pâtissier Tablette,Nestl Menier,200 g,France,2025-04-03,16.25,April,2025
REC-437902,5350,"Gerblé - Sesame Chocolate Cookie, 200g (7.1oz",Gerbl,Subjective,France,2024-06-19,7.7,June,2024
REC-271147,5701,Formule boost,Daco Bello,200 g,France,2025-09-11,21.41,September,2025
REC-213317,7388,WALKERS SALTED,Walkers,32.5g,United Kingdom,2025-09-11,15.18,September,2025
REC-266689,8992,Conikos fromage,Conikos,35 g,Morocco,2025-01-30,11.5,January,2025
REC-239220,9396,Pan Goccioli,Barilla Mulino Bianco,8 x 42g,Italy,2024-07-07,1.52,July,2024
REC-391103,8565,Sour Cream & Chive Flavour Wheat & Potato Pretzel Knots,Penn State Snacks,7,France,2025-03-26,13.56,March,2025
REC-653026,12527,Organic cacao nibs,Notknown,125g,United Kingdom,2024-12-11,3.48,December,2024
REC-846891,11252,Fluffy Milky,best biscuits,1 et 40 g,Morocco,2025-06-06,15.86,June,2025
REC-522970,8207,Gullon zero Snack Choco,Gulln,150g,Spain,2024-05-26,10.83,May,2024
REC-443022,5469,Browny,Be,40g,Morocco,2025-01-29,21.49,January,2025
REC-810406,7157,Mikado chocolat au lait,Glico LUMondelez Mikado,90 g,France,2025-08-09,17.87,August,2025
REC-905909,11926,"BN - Cookies - Mini Strawberry x 5, 175g (6.2oz",BN,175g,Belgium,2025-08-05,20.86,August,2025
REC-658364,7955,Pain d'épices miel,Bjorg,300 g,France,2025-02-26,1.53,February,2025
REC-448844,7037,Chocolat noir aux écorces d'orange,Alter Eco,100 g,France,2024-03-24,2.11,March,2024
REC-239562,14930,Doritos Cool Original 180g,Doritos,180g,France,2024-05-17,1.03,May,2024
REC-556341,5432,chocolat NESTLE DESSERT Noir 2X205g,Nestl dessert Tablettes,410 g,Canada,2024-04-11,14.48,April,2024
REC-418377,11371,Caramelo,MilkaMondelez,100 g,Belgium,2024-07-06,11.91,July,2024
REC-681037,8263,Tablette Kinder Chocolat Chocolat au Lait x16 -200g,Kinder Mixte,200 g (16 barres,France,2025-08-07,1.68,August,2025
REC-222981,6449,Più integrali,Galbusera,330 g (6 x 55 g,Italy,2025-10-08,3.51,October,2025
REC-897575,12965,Raw Fruit & Nut Bar,Notknown,35 g,France,2024-11-07,8.37,November,2024
REC-924883,12563,Pancakes,la fourne dore,350g,France,2024-11-28,24.52,November,2024
REC-940891,5742,Brioche Chocolat,Notknown,"8 x 37,5g",France,2025-03-31,8.29,March,2025
REC-193508,8575,Quality Street,Nestl,600gm,Belgium,2024-08-15,7.05,August,2024
REC-823819,6801,Peanut butter bars,Graze,4 x 30g,United Kingdom,2025-06-28,3.02,June,2025
REC-800802,10117,G RICOLA FRAMBOISE MELISSE,Ricola,50 g,France,2025-01-14,13.19,January,2025
REC-688703,11492,Veggie Straws,Eat Real,Subjective,United Kingdom,2025-02-14,24.12,February,2025
REC-278812,10649,Sablé des FLANDRES,Notknown,250 g e,France,2024-05-31,12.85,May,2024
REC-315062,9986,Kango,Kango LU,225 g,France,2024-05-29,17.55,May,2024
REC-593546,8506,Belvita petit déjeuner,Belvita LU Mondelez,600 g e,France,2025-08-25,22.48,August,2025
REC-724394,11126,Mejora,mejora,ok,Morocco,2024-06-04,20.71,June,2024
REC-236920,6739,Flan pâtissier,alsa,Subjective,France,2024-03-22,17.35,March,2024
REC-673732,14940,Granola Bar Vanilla & White Cream,VITALIA,3 x 23 g,Netherlands,2024-02-07,17.9,February,2024
REC-801989,11261,Sablés sésame & pavot,Cereal bio,"132 g, 3 sachets de 4 biscuits",France,2025-09-18,24.7,September,2025
REC-809953,7355,Sablés Myrtilles Germes de riz,Notknown,140 g,France,2025-05-18,24.79,May,2025
REC-699892,8149,Financiers amandes,Bonne Maman,250 g,France,2025-10-31,11.43,October,2025
REC-127088,12111,Toetilla Chips Nature,Carrefour,200 g,Belgium,2024-12-04,1.48,December,2024
REC-741840,9867,Chocolate negro,Nestl,Subjective,France,2025-01-06,1.06,January,2025
REC-276146,5884,Oreo Enrobed White imp,Charbonnel et Walker GINBIS Mondelez Oreo Oreo  Mondelz International,245g,Belgium,2024-07-25,1.66,July,2024
REC-210526,10329,CHOCOLATE SALTED CARAMEL FLAVOUR VITAMIN & PROTEIN BAR,FULFIL,55g,France,2025-11-23,22.22,November,2025
REC-975885,12924,Essential waitrose wholewheat biscuits,Waitrose,24,France,2024-08-31,1.78,August,2024
REC-604853,8195,Harrys brioche tranchee farine complete sans additif 485g,Harrys,485 g,France,2025-09-09,3.86,September,2025
REC-458423,13185,Barres céréales FRAISE,Carrefour BIO Carrefour,Subjective,Belgium,2025-02-22,16.94,February,2025
REC-891146,6734,Protein Bar,KIND,3 x 42g (126g,United Kingdom,2024-08-04,18.82,August,2024
REC-377795,13099,Sweet Chilli & Sour Cream Potato Chips,Kettle,Subjective,France,2025-12-02,5.56,December,2025
REC-893530,10022,Biscotti allo yogurt Dolcesenza,Misura,400 g,Italy,2024-06-18,15.38,June,2024
REC-240159,14086,Toast crock' céréales complètes,Carrefour,250 g (2 x 125 g,France,2025-12-14,13.25,December,2025
REC-930563,11291,Crunchy Oats & Honey,Nature Valley,42 g,France,2025-10-18,9.78,October,2025
REC-171365,12672,Avoine citron graines de chia,Bjorg,130 g,France,2024-11-01,22.53,November,2024
REC-294340,6040,équateur,Alter Eco,100 g,France,2025-07-26,5.52,July,2025
REC-635882,13864,Pipers Anglesey sea salt crisps,PipersPepsiCo,Subjective,France,2025-12-25,1.29,December,2025
REC-287802,8079,Almond And apricot with a yoghurt coating fruit and nut bar,Eat natural,50 g,France,2024-02-17,10.53,February,2024
REC-315140,12112,Dégustation - Chocolat Noir 72% Cacao,MaestroSada,100 g,France,2025-05-30,24.22,May,2025
REC-717281,5148,Les Grandes 34% Hazelnut Dark,Lindt,150 gr,United Kingdom,2026-01-30,21.03,January,2026
REC-312621,11778,Salinis,Notknown,60 g,France,2025-08-19,15.6,August,2025
REC-386763,6306,Galletas cereales & fibra,Notknown,Subjective,Spain,2025-01-03,1.99,January,2025
REC-794150,8234,Organic wholemeal digestive biscuits,Doves farm,Subjective,France,2025-02-15,1.92,February,2025
REC-417513,6916,Chocolat noir,SCHOLETTA,100 g,France,2024-09-13,11.35,September,2024
REC-587672,14698,Digestive,Hacendado,Subjective,Portugal,2024-09-07,22.6,September,2024
REC-999230,8901,Fluffy,Be,40,Morocco,2024-07-31,23.49,July,2024
REC-722294,11572,tortilla chips,Notknown,Subjective,United Kingdom,2025-05-24,7.98,May,2025
REC-301994,10649,Silvia Duo Cacao,Excelo,26g,Mexico,2025-11-04,24.31,November,2025
REC-417972,14035,Biscuits avoine chocolat,Carrefour BIOCarrefour,"130 g (3 x 43,3 g",France,2025-04-13,21.72,April,2025
REC-378786,7970,Panettone Classico,Favorina,1 kg,Spain,2025-01-30,8.6,January,2025
REC-299437,12690,Snack mix,Alesto,200 g,France,2024-08-05,16.44,August,2024
REC-678303,8659,Madeleines coquilles,Sondey,Subjective,France,2024-11-13,18.08,November,2024
REC-520068,13562,Pitch,Brioche Pasquier,310 g,France,2024-04-25,2.78,April,2024
REC-125492,5559,"Ker Cadélac - Marble Cake, 500g (17.6oz",Ker Cadlac,500 g e,France,2024-10-05,18.41,October,2024
REC-451824,12389,Petit beurre tablette Chocolat noir,Carrefour BIO Carrefour,Subjective,Belgium,2024-05-08,14.9,May,2024
REC-366550,8646,Bourbon Creams,Tesco,296 g,France,2024-02-28,20.0,February,2024
REC-706943,5083,Prince goût chocolat,LU Mondelez Prince,Subjective,Belgium,2026-01-03,24.01,January,2026
REC-762832,8104,Flutes aux 3 graines,Kambly,125 g,France,2025-05-27,7.12,May,2025
REC-622589,12242,Soft Bakes Choc Chip,Belvita,5x,France,2024-12-22,21.46,December,2024
REC-885570,12609,Thins - Multiseed Flatbreads,Aldi,Subjective,United Kingdom,2024-07-20,18.92,July,2024
REC-258088,8957,Avena con chocolate negro - sin azúcares añadidos,Gulln,275g,Morocco,2025-12-20,2.47,December,2025
REC-934446,12062,Naked Oven Chips,McCain,1.7kg,United Kingdom,2025-01-06,8.64,January,2025
REC-361222,9873,Cream Crackers,Savour Bakes,300g,Ireland,2024-07-07,13.95,July,2024
REC-169485,12726,Prinzenrolle,DeBeukelaer,400 g,Germany,2025-12-15,22.36,December,2025
REC-894538,13105,Monster Munch crazy original,Vico,Subjective,France,2024-10-17,7.69,October,2024
REC-276003,7364,Walkers baked,Walkers,22g,United Kingdom,2024-02-09,13.95,February,2024
REC-234480,12437,Twix 5x,Twix Mars,250 g,Germany,2025-11-20,21.89,November,2025
REC-824768,11612,Jaffa Cakes,Tower Gate,300 g,Finland,2025-10-01,10.85,October,2025
REC-982478,13664,Tortitas de Maíz,Notknown,130g,Germany,2024-02-08,2.56,February,2024
REC-361595,6362,Gerble - Miel Châtaigne graines de lin,Gerbl,200g,France,2024-12-16,21.36,December,2024
REC-554247,14658,Doonuts,St Michel,180 g,France,2024-03-18,1.71,March,2024
REC-995018,11143,Pitch choco x,Brioche Pasquier Pasquier,310 g,France,2025-11-01,17.93,November,2025
REC-998260,10343,Vico Extra Craquantes,Vico,400,France,2025-04-15,10.21,April,2025
REC-318319,10320,cacao noir,Carrefour,80 g,France,2024-11-24,3.51,November,2024
REC-292889,5832,Brioch'Burger,La Fourne dore,Subjective,France,2025-04-26,12.74,April,2025
REC-874806,10855,Biscuits craquants saveur citron,Karelea La nature,132 g,France,2025-06-25,5.9,June,2025
REC-375627,11993,Crunchy Nut & Almond,Sant,35g,France,2024-09-03,6.96,September,2024
REC-482706,7384,Dinosaurus,ArtiachMondelez,411 g,Spain,2025-02-08,6.81,February,2025
REC-863530,5153,Cuore di cereale. Biscotti di avena con frutti rossi,Gulln,220g,France,2025-01-18,5.86,January,2025
REC-675627,6583,CereAlé,Kinder,204 g,Austria,2024-02-12,24.49,February,2024
REC-371590,6005,Wheat Biscuits,Stockwell,432g,Germany,2024-04-18,16.03,April,2024
REC-373063,14641,Karéléa épautre noisette,Karla La Nature,150 g,France,2025-03-20,10.43,March,2025
REC-236208,7948,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz",Gerbl Gerbl Bio,132g,France,2025-05-23,9.19,May,2025
REC-823306,11300,Barres Céréales Graines et Amandes,Carrefour BIO Carrefour,100 g (4 x 25 g,France,2026-02-02,10.23,February,2026
REC-818969,6072,Ricola Eucalyptus,Ricola,50 g,France,2024-03-16,22.28,March,2024
REC-202116,5612,Texas BBQ Sauce,Notknown,185g,Germany,2024-09-12,17.22,September,2024
REC-520296,6583,Chips saveur Tartiflette,Brets,125g,France,2024-05-23,12.78,May,2024
REC-924073,13332,Chips de Lentilles Saveur Paprika,Vico,85 g,France,2025-04-07,15.36,April,2025
REC-162168,9602,Barritas de cereales mango,Hacendado,120 g (6 x 20 g,Portugal,2024-10-29,8.8,October,2024
REC-796251,9769,"Coleslaw, choux blanc et carottes",Saladinettes,500 g,France,2025-09-05,11.96,September,2025
REC-398825,6640,Chipster,Belin,150 g,France,2025-12-14,6.66,December,2025
REC-257543,9713,Cioccolato al latte,LUMikadoMondelez,75g,Belgium,2026-02-04,18.9,February,2026
REC-404143,6276,MINI BN Chocolat,BN,350 g,France,2025-12-06,16.19,December,2025
REC-880410,12969,Chocolat noir sans sucres ajoutés,Gerbl,80 g,France,2025-09-22,6.79,September,2025
REC-244513,10125,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz",Bonne Maman,300 g,France,2025-08-09,2.34,August,2025
REC-534272,14149,Le Biscuit De Natty,Bjorg,150 g,France,2024-11-28,1.53,November,2024
REC-499128,7512,Tartines craquantes au sarrasin,Terres et crales Bio,"150 g, 2 sachets fraîcheur de 75 g",France,2025-10-28,4.14,October,2025
REC-719451,11908,Tartines craquantes quinoa pois chiche,Jardin bio,150 g,France,2026-01-17,15.17,January,2026
REC-109240,7141,Chips nature à l'Ancienne au sel de Guérande,Brets,Subjective,France,2025-12-10,19.16,December,2025
REC-678730,12261,Bruschette sour cream,Notknown,70 г,Bulgaria,2024-10-08,12.13,October,2024
REC-938124,8643,Lorenz Saltletts Sticks,Lorenz Lorenz  Netto,250g,Germany,2025-09-04,19.75,September,2025
REC-594455,10059,Digestives,McVities,266 g,France,2025-09-12,11.03,September,2025
REC-411539,13726,Choco Biscuits,Milka,150 g,France,2024-12-10,5.81,December,2024
REC-704843,13136,Tortilla chips,General Mills Old El Paso,185g,France,2024-10-17,1.96,October,2024
REC-974469,6641,Più integrali Ricchi di Fibre Segale,Notknown,380 g,France,2025-04-25,7.91,April,2025
REC-748474,6653,Ambassadeur noir précieux 70% cacao,Bimo,100 g,Algeria,2024-08-12,15.86,August,2024
REC-974451,10818,all butter scottish shortbread fingers,Lidl,Subjective,France,2025-02-13,12.13,February,2025
REC-368339,10762,Dark Chocolate Almond Sea Salt,Tonys Chocolonely,180 g,United Kingdom,2025-02-19,10.18,February,2025
REC-806968,11810,Grahams,Honey Maid,14.4 oz (408g,United States Of America,2025-07-18,13.47,July,2025
REC-918691,12901,Lentil bites sea salt,Lidl,110 g,Ireland,2025-02-18,16.6,February,2025
REC-163736,8081,Belgian dark chocolate,Waitrose,180g,United Kingdom,2025-07-07,22.04,July,2025
REC-339680,7068,Sandwichs Choc,excelo,65 g,Morocco,2025-03-13,7.48,March,2025
REC-435803,11185,Sweet chilli crunch,Graze,Subjective,United Kingdom,2024-11-25,23.32,November,2024
REC-646898,7408,peri peri crunch,graze,100,United Kingdom,2024-06-04,11.7,June,2024
REC-322233,13679,MINI BROWNIES lidl,Notknown,240 g,Belgium,2024-10-03,15.22,October,2024
REC-102437,10166,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz",Brun,146 g,France,2024-04-19,24.75,April,2024
REC-307627,11068,La Paille d'Or aux fraises,LU Mondelez,170 g e,France,2025-06-30,18.81,June,2025
REC-448265,5976,Lindor noir,Lindt,150 g,France,2025-10-05,1.04,October,2025
REC-934286,11520,"Tagada, L'originale",Haribo,400 g,France,2025-01-15,8.75,January,2025
REC-580193,8343,Le Palmier,Saint Michel,87 g,France,2026-01-17,11.11,January,2026
REC-421704,13247,La classique nature,Intersnack France Vico,135 g,France,2025-08-05,2.29,August,2025
REC-389360,5515,Clotted Cream Shortbread Fingers,Patersons,300 g e / 16 Oz,France,2025-05-15,10.43,May,2025
REC-256058,13471,Tuc original - Biscuits salé,LUMondelez International,75 g e,Belgium,2025-08-21,22.82,August,2025
REC-485226,8073,King Kotes - Corn Fried Barbecue flavoured,Sol de Alba,14g,Morocco,2024-12-25,13.69,December,2024
